millis,accel_x,accel_y,accel_z,quat_w,quat_x,quat_y,quat_z,of_x,of_y
20304,0.00176089,-0.00008305,0.00632676,0.02672762,-0.97704005,0.21134883,0.00316882,
20314,0.00232240,-0.00168947,0.00805382,0.02673204,-0.97703981,0.21134904,0.00317856,
20324,-0.00178375,-0.00076844,0.00427868,0.02674340,-0.97703952,0.21134904,0.00318270,
20334,-0.00309677,-0.00250519,0.00434424,0.02674876,-0.97703934,0.21134913,0.00318843,
20340,,,,,,,,0.00000000,0.00000000
20344,-0.00080833,0.00178390,0.00755084,0.02676682,-0.97703886,0.21134916,0.00319579,
20355,-0.00599651,0.00002220,0.00085336,0.02677808,-0.97703844,0.21134938,0.00320880,
20366,0.00190744,0.00159038,0.00360814,0.02678637,-0.97703815,0.21134946,0.00321458,
20376,0.00343328,-0.00079172,0.00156756,0.02679594,-0.97703779,0.21134961,0.00322381,
20386,0.00418856,-0.00001439,0.00469766,0.02680806,-0.97703755,0.21134949,0.00322322,
20396,0.00578691,0.00233503,0.01236622,0.02681641,-0.97703731,0.21134937,0.00322148,
20406,-0.00095939,-0.00283792,0.00887629,0.02682445,-0.97703707,0.21134955,0.00323137,
20416,0.00006199,0.00303661,0.00371335,0.02678729,-0.97703791,0.21135023,0.00324553,
20426,0.00396776,0.00183111,0.00747954,0.02677104,-0.97703838,0.21135023,0.00324030,
20437,-0.00213599,0.00000766,0.00350326,0.02676198,-0.97703862,0.21135026,0.00323919,
20440,,,,,,,,0.00000000,0.00000000
20448,0.00749981,-0.00331496,0.00102684,0.02677066,-0.97703844,0.21134995,0.00322988,
20458,0.00693899,-0.00108527,0.00052105,0.02676937,-0.97703850,0.21134982,0.00322465,
20468,0.00327113,-0.00193119,0.00222128,0.02676476,-0.97703850,0.21135014,0.00323570,
20478,0.00046064,-0.00404787,0.00331553,0.02677043,-0.97703832,0.21135020,0.00324058,
20488,0.00511313,-0.00097871,-0.00004359,0.02675879,-0.97703880,0.21134982,0.00322146,
20498,0.00037456,-0.00138962,0.00340380,0.02675727,-0.97703886,0.21134984,0.00322232,
20508,0.00237692,0.00377601,0.00561578,0.02675622,-0.97703898,0.21134955,0.00321063,
20518,0.00240153,-0.00120953,-0.00109073,0.02675647,-0.97703904,0.21134940,0.00320454,
20529,-0.00318614,0.00239359,-0.00273500,0.02675308,-0.97703910,0.21134955,0.00320903,
20540,0.00106959,0.00395864,-0.00331300,0.02675049,-0.97703928,0.21134919,0.00319454,
20541,,,,,,,,0.00000000,0.00000000
20550,-0.00556109,0.00082728,0.00152496,0.02675049,-0.97703922,0.21134946,0.00320523,
20560,-0.00206338,0.00389264,-0.00118302,0.02674317,-0.97703946,0.21134937,0.00319944,
20570,-0.00322896,0.00370871,0.00063682,0.02673847,-0.97703952,0.21134953,0.00320449,
20580,0.00057516,0.00091594,0.00326336,0.02672537,-0.97703981,0.21134964,0.00320401,
20590,-0.00166555,0.00340292,0.00384420,0.02671186,-0.97704011,0.21134992,0.00321072,
20600,-0.00129817,0.00292216,0.00486705,0.02669809,-0.97704029,0.21135046,0.00322738,
20610,-0.00134336,-0.00023264,0.00220464,0.02669920,-0.97704017,0.21135083,0.00324251,
20621,-0.00039702,-0.01008794,0.00257479,0.02671255,-0.97703981,0.21135074,0.00324401,
20632,0.00009904,-0.00669192,0.00544542,0.02673325,-0.97703922,0.21135077,0.00325266,
20641,,,,,,,,0.00000000,0.00000000
20643,0.00108712,-0.00523042,0.00224206,0.02674847,-0.97703874,0.21135078,0.00325856,
20653,-0.00015072,-0.00545334,-0.00009205,0.02676412,-0.97703844,0.21135038,0.00324856,
20663,0.00190065,-0.00118553,-0.00077082,0.02676157,-0.97703862,0.21135014,0.00323860,
20674,-0.00047637,-0.00488812,0.00011050,0.02677190,-0.97703838,0.21135008,0.00323973,
20685,0.00054001,-0.00138357,0.00445741,0.02677282,-0.97703832,0.21135014,0.00324274,
20695,0.00348961,0.00158177,0.00418946,0.02676879,-0.97703838,0.21135023,0.00324515,
20706,-0.00091785,0.00110369,0.00796174,0.02676186,-0.97703862,0.21135011,0.00323771,
20717,0.00028875,-0.00350699,0.00960373,0.02676572,-0.97703862,0.21134977,0.00322585,
20727,-0.00225888,-0.00263851,0.00212395,0.02677019,-0.97703844,0.21134992,0.00323346,
20737,0.00791139,0.00628725,0.00205380,0.02674601,-0.97703910,0.21134995,0.00322640,
20742,,,,,,,,0.00000000,0.00000000
20747,0.00227723,0.00367768,0.00713804,0.02673897,-0.97703922,0.21135017,0.00323283,
20757,0.00459473,0.00916306,0.01188506,0.02671201,-0.97703981,0.21135069,0.00324417,
20767,0.00428864,0.00800713,0.00766677,0.02670271,-0.97704005,0.21135090,0.00324944,
20778,-0.00197555,-0.00157352,0.00995216,0.02671234,-0.97703981,0.21135071,0.00324534,
20789,-0.00143791,-0.00028322,0.00694446,0.02670730,-0.97703993,0.21135086,0.00324935,
20799,-0.00555599,0.00011016,0.00373163,0.02670300,-0.97703993,0.21135107,0.00325650,
20809,-0.00100798,0.00516677,-0.00129275,0.02669178,-0.97704011,0.21135154,0.00327123,
20819,-0.00067946,0.00524605,-0.00087526,0.02668322,-0.97704023,0.21135187,0.00328185,
20829,-0.00317787,0.00747532,0.00397216,0.02667519,-0.97704029,0.21135244,0.00330116,
20839,-0.00052082,0.00467607,0.00175720,0.02666983,-0.97704035,0.21135271,0.00330985,
20842,,,,,,,,0.00000000,0.00000000
20849,-0.00283151,0.00253640,0.00089386,0.02666565,-0.97704029,0.21135317,0.00332678,
20859,0.00090358,0.00123768,0.00412430,0.02666895,-0.97704017,0.21135335,0.00333521,
20869,0.00228284,0.00471583,0.00085670,0.02666084,-0.97704029,0.21135357,0.00334156,
20879,-0.00191797,0.00251050,0.00703541,0.02663596,-0.97704089,0.21135393,0.00334684,
20890,-0.00376660,0.00017951,0.00450953,0.02662111,-0.97704118,0.21135420,0.00335280,
20901,-0.00346258,-0.00367154,0.00153760,0.02661599,-0.97704124,0.21135445,0.00336106,
20912,-0.00109042,0.00463396,0.00420203,0.02660508,-0.97704136,0.21135494,0.00337644,
20922,0.00301009,0.00707009,0.00529010,0.02659209,-0.97704172,0.21135511,0.00337882,
20932,-0.00614724,0.00632740,0.00241617,0.02658542,-0.97704172,0.21135554,0.00339420,
20942,,,,,,,,0.00000000,0.00000000
20942,0.00122173,-0.00062048,0.00659444,0.02658755,-0.97704172,0.21135545,0.00339178,
20953,-0.00264689,-0.00383502,0.00135935,0.02659872,-0.97704136,0.21135542,0.00339411,
20964,0.00176646,-0.00176492,-0.00345546,0.02661106,-0.97704107,0.21135528,0.00339338,
20974,-0.00065791,0.00413768,0.00683245,0.02661245,-0.97704101,0.21135542,0.00339948,
20984,0.00007540,0.00293859,-0.00340445,0.02661189,-0.97704101,0.21135540,0.00339890,
20994,-0.00099990,0.00404040,0.00343999,0.02661041,-0.97704095,0.21135573,0.00341128,
21004,-0.00542854,0.00872644,0.00490908,0.02660151,-0.97704101,0.21135616,0.00342565,
21014,-0.00254642,0.00376813,0.00808503,0.02660744,-0.97704095,0.21135587,0.00341637,
21024,-0.00306612,0.00447043,0.00527848,0.02661142,-0.97704095,0.21135560,0.00340684,
21035,-0.00600388,-0.00493642,0.00045723,0.02661809,-0.97704077,0.21135551,0.00340600,
21042,,,,,,,,0.00000000,0.00000000
21046,-0.00986077,0.00059118,0.00488255,0.02661679,-0.97704053,0.21135622,0.00343428,
21057,-0.00276364,-0.00493055,0.00440966,0.02662135,-0.97704035,0.21135643,0.00344364,
21067,-0.00481505,-0.00160315,0.00466149,0.02661732,-0.97704035,0.21135676,0.00345512,
21077,-0.00365874,0.00075482,0.00674054,0.02659790,-0.97704083,0.21135700,0.00345789,
21087,-0.00110458,0.00631308,0.00680350,0.02658259,-0.97704113,0.21135747,0.00347143,
21098,-0.00274956,0.00494945,0.00317287,0.02657751,-0.97704113,0.21135780,0.00348260,
21109,-0.00453335,0.00327581,-0.00059557,0.02656912,-0.97704124,0.21135825,0.00349791,
21119,-0.00103071,-0.00265744,-0.00711847,0.02658274,-0.97704089,0.21135822,0.00350211,
21129,0.00217782,0.00073121,0.00304782,0.02659076,-0.97704071,0.21135801,0.00349709,
21139,0.00253087,0.00629365,0.00642198,0.02657421,-0.97704124,0.21135785,0.00348461,
21142,,,,,,,,0.00000000,0.00000000
21149,-0.00604353,-0.00164444,0.00444695,0.02657861,-0.97704101,0.21135810,0.00349608,
21159,-0.00154929,-0.00485054,0.00590084,0.02659736,-0.97704053,0.21135789,0.00349487,
21169,0.00238392,0.00087063,0.00516295,0.02660342,-0.97704053,0.21135747,0.00348056,
21180,-0.00000585,-0.00286058,0.00796783,0.02661146,-0.97704023,0.21135768,0.00349186,
21191,-0.00436694,-0.00444390,0.00863784,0.02663357,-0.97703958,0.21135767,0.00349946,
21202,-0.00822595,0.00232517,0.00506660,0.02664341,-0.97703916,0.21135807,0.00351936,
21212,-0.00260236,0.00130754,0.00230442,0.02664530,-0.97703910,0.21135807,0.00352002,
21222,-0.00685538,0.00177529,-0.00298292,0.02664784,-0.97703898,0.21135831,0.00353053,
21232,0.00391179,0.00031544,0.00120934,0.02665211,-0.97703898,0.21135780,0.00351248,
21242,,,,,,,,0.00000000,0.00000000
21242,-0.00021848,0.00372828,-0.00157733,0.02664860,-0.97703910,0.21135771,0.00350733,
21252,0.00379701,0.00395459,-0.00126169,0.02663651,-0.97703958,0.21135747,0.00349361,
21262,0.00118134,-0.00250879,0.00182582,0.02664252,-0.97703946,0.21135738,0.00349279,
21273,-0.00256027,-0.00183423,0.00385786,0.02664382,-0.97703934,0.21135744,0.00349573,
21284,0.00045937,-0.00150458,0.00682700,0.02664137,-0.97703934,0.21135765,0.00350343,
21294,0.00219044,-0.00012668,0.00367290,0.02663588,-0.97703958,0.21135753,0.00349721,
21304,0.00790064,0.00128706,0.00600210,0.02662540,-0.97704005,0.21135703,0.00347315,
21315,0.00706311,-0.00336190,0.00545771,0.02662229,-0.97704041,0.21135636,0.00344597,
21325,0.00784979,0.00211086,0.00884763,0.02661262,-0.97704077,0.21135592,0.00342598,
21335,0.00413852,-0.00219469,0.01249572,0.02663110,-0.97704023,0.21135597,0.00343429,
21342,,,,,,,,0.00000000,0.00000000
21345,0.00567033,0.00343451,0.00943694,0.02662100,-0.97704053,0.21135589,0.00342744,
21356,-0.00013267,0.00476139,0.00302475,0.02661083,-0.97704071,0.21135628,0.00343910,
21367,-0.00374370,0.00419649,0.00323662,0.02660128,-0.97704077,0.21135682,0.00345705,
21377,-0.00649526,0.00511948,-0.00276096,0.02659388,-0.97704077,0.21135747,0.00348058,
21387,0.01039373,0.00579461,-0.00404314,0.02657173,-0.97704136,0.21135753,0.00347554,
21397,0.00370150,-0.00239750,-0.00054147,0.02656673,-0.97704154,0.21135747,0.00347169,
21407,-0.00156722,0.00325682,0.00169765,0.02655891,-0.97704160,0.21135788,0.00348499,
21418,0.00166543,0.00096465,0.00159651,0.02656034,-0.97704148,0.21135810,0.00349462,
21429,0.00399128,-0.00018143,0.00374320,0.02655771,-0.97704160,0.21135798,0.00348945,
21439,0.00198801,0.00071037,0.00506069,0.02655862,-0.97704160,0.21135795,0.00348886,
21442,,,,,,,,0.00000000,0.00000000
21450,-0.00271388,-0.00125462,0.00083662,0.02657026,-0.97704148,0.21135730,0.00346745,
21461,-0.00068555,-0.00123766,0.00556052,0.02658504,-0.97704130,0.21135661,0.00344544,
21471,0.00156457,-0.00582971,0.00206310,0.02661378,-0.97704065,0.21135616,0.00343800,
21481,-0.00436756,-0.00053448,0.00275579,0.02663907,-0.97703993,0.21135604,0.00344246,
21491,0.00070776,-0.00009176,0.00114901,0.02664889,-0.97703969,0.21135589,0.00343986,
21501,0.00250537,-0.00617992,0.00010148,0.02667014,-0.97703928,0.21135545,0.00343041,
21511,0.00628046,-0.00454717,-0.00238303,0.02669474,-0.97703898,0.21135437,0.00339722,
21522,0.00181271,-0.00517276,0.00174580,0.02671874,-0.97703862,0.21135354,0.00337290,
21533,0.00324858,0.00183104,0.00551920,0.02672757,-0.97703844,0.21135326,0.00336493,
21543,0.00370712,-0.00175477,0.00056996,0.02672628,-0.97703862,0.21135296,0.00335307,
21544,,,,,,,,0.00000000,0.00000000
21553,-0.00360909,-0.00548554,0.00200160,0.02673554,-0.97703832,0.21135303,0.00335940,
